id,dataset,split,aspect_category,sentiment_polarity,mami_shaming,mami_stereotype,mami_objectification,mami_violence,mis_aggressiveDE,mis_ironicDE,mis_misogynisticCS
ENG02,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG03,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG04,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG05,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG06,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG07,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG08,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG09,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG12,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG13,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG14,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG16,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG17,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG18,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG19,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,0
ENG20,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG21,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG22,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG23,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,0
ENG24,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG25,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG26,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG27,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG28,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG30,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG31,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG32,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG33,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG34,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG35,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG36,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG37,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG38,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG39,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG40,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG41,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG42,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG43,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG44,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG45,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG46,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG47,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG48,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG49,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG50,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG51,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG52,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG53,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG54,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG55,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG57,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,0
ENG58,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG59,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG60,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG61,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG62,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG63,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG64,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG65,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG66,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG67,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG68,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG69,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG70,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG71,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG72,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG73,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,0
ENG74,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG75,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG76,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG77,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG78,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG79,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG80,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG81,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG82,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG83,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG84,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG85,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG86,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG87,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,0
ENG88,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG89,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG90,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG91,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG92,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG93,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG94,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG95,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG96,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG97,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG98,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG99,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG100,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG101,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG102,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG103,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG104,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG105,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG106,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG107,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG108,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG109,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG111,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,0
ENG112,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG113,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG114,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,0
ENG115,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG116,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG117,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG118,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG119,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG120,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG121,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG122,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG123,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG124,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG125,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG126,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG127,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG128,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG129,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG130,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG131,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG132,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG134,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG135,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG136,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG138,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG139,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG140,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG141,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG142,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG146,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG147,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG148,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG149,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG150,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG151,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG152,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,0
ENG153,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG154,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,0
ENG155,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG156,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG157,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG158,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG160,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG161,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG162,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG163,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG164,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG165,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG166,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG167,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG168,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG169,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG170,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG171,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG172,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG173,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG174,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG175,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG176,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG177,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG178,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG179,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG180,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG181,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG182,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG183,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG184,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG187,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG188,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG190,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG191,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG192,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG193,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG194,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG195,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG196,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG197,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,0
ENG198,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG199,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG200,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG201,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG202,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG203,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,0
ENG205,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG206,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG207,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG209,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG210,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENG211,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG212,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG213,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,0
ENG214,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG215,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG216,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG217,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG218,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG219,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,0
ENG220,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,0
ENG221,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG222,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG223,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG224,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG225,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG226,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,0
ENG227,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG228,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG230,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG231,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG232,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG234,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,0
ENG235,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG236,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG237,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG238,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG239,Misogynistic-MEME,,Misogyny,negative,,,,,0,0,1
ENG240,Misogynistic-MEME,,Misogyny,negative,,,,,1,0,1
ENG241,Misogynistic-MEME,,Misogyny,negative,,,,,0,1,1
ENG242,Misogynistic-MEME,,Misogyny,negative,,,,,1,1,1
ENGN01,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN02,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN03,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN04,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN05,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN06,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN07,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN08,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN09,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN10,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN11,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN12,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN13,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN14,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN15,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN16,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,1
ENGN17,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN18,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN19,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN20,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN21,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN22,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN23,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN24,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN25,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN26,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN27,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN28,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN29,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN30,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN31,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN32,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN33,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN34,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN35,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN36,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN37,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN38,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN39,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN40,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN41,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN42,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN43,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN44,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN45,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN46,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN47,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN48,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN49,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN50,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN51,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN52,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN53,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN54,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN55,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN56,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN57,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN58,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN59,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN60,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN61,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN62,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN63,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN64,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN65,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN66,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN67,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN68,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN69,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN70,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN71,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN72,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN73,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN75,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN76,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN78,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN79,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN80,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN82,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN83,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN84,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN85,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN86,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN87,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN88,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN89,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN90,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN91,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN92,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN94,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN95,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN96,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN97,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN99,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,1
ENGN100,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN101,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN102,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN103,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN104,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN105,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN106,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN107,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN108,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN109,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN110,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN111,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN112,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN113,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN114,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN116,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN117,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN118,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN119,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN120,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN121,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN122,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN123,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN124,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN125,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,1
ENGN126,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN127,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN129,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN130,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN131,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN132,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN133,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN135,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN136,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN137,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN138,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN139,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN140,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN141,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN142,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN143,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN145,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN146,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN147,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN148,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN149,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN150,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN151,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN153,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN154,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN155,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN156,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN157,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
ENGN158,Misogynistic-MEME,,Non-Abusive,neutral,,,,,0,0,0
